ds,dia_semana,mes,semana_anyo,trimestre,dia_mes,dia_semana_sin,dia_semana_cos,mes_sin,mes_cos,es_lunes,es_fin_semana,es_inicio_mes,temporada_gripe,temporada_calor,vuelta_al_cole,es_festivo,es_post_festivo,es_vispera,es_puente,dias_desde_festivo,tmax,tmin,tmed,prec,velmedia,frio_extremo,frio_moderado,calor_extremo,lluvia_alta,lluvia_moderada,ola_calor,amplitud_termica,semana_gripe_alta,semana_tramites_alta,n_eventos_dia,evento_masivo,partido_barca_casa,y
2020-11-10,1,11,46,4,10,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,9,19.0,10.7,14.8,0.0,10.1,0,0,0,0,0,0,8.3,0,0,0,0,0,57.8
2020-11-11,2,11,46,4,11,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,10,19.2,10.5,14.8,0.0,18.1,0,0,0,0,0,0,8.7,0,0,0,0,0,58.8
2020-11-12,3,11,46,4,12,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,11,18.7,10.1,14.4,0.0,10.3,0,0,0,0,0,0,8.6,0,0,0,0,0,57.0
2020-11-13,4,11,46,4,13,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,12,18.3,10.0,14.2,0.0,8.2,0,1,0,0,0,0,8.3,0,0,0,0,0,52.5
2020-11-14,5,11,46,4,14,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,0,1,0,1,0,0,0,0,0,0,13,19.4,10.7,15.0,0.0,11.6,0,0,0,0,0,0,8.7,0,0,0,0,0,52.8
2020-11-15,6,11,46,4,15,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,0,1,0,1,0,0,0,0,0,0,14,20.6,11.3,16.0,0.0,20.7,0,0,0,0,0,0,9.3,0,0,0,0,0,49.2
2020-11-16,0,11,47,4,16,0.0,1.0,-0.5000000000000004,0.8660254037844384,1,0,0,1,0,0,0,0,0,0,15,17.5,14.4,16.0,0.9,11.3,0,0,0,0,0,0,3.0999999999999996,0,0,0,0,0,59.7
2020-11-17,1,11,47,4,17,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,16,17.9,10.2,14.0,0.1,9.0,0,0,0,0,0,0,7.699999999999999,0,0,0,0,0,59.5
2020-11-18,2,11,47,4,18,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,17,17.8,9.8,13.8,0.0,10.5,0,1,0,0,0,0,8.0,0,0,0,0,0,60.4
2020-11-19,3,11,47,4,19,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,18,20.5,9.5,15.0,0.0,13.9,0,1,0,0,0,0,11.0,0,0,0,0,0,58.5
2020-11-20,4,11,47,4,20,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,19,16.4,8.2,12.3,0.0,13.5,0,1,0,0,0,0,8.2,0,0,0,0,0,58.4
2020-11-21,5,11,47,4,21,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,0,1,0,1,0,0,0,0,0,0,20,14.7,5.6,10.1,0.0,14.2,0,1,0,0,0,0,9.1,0,0,0,0,0,48.8
2020-11-22,6,11,47,4,22,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,0,1,0,1,0,0,0,0,0,0,21,14.4,4.3,9.4,0.0,9.2,1,0,0,0,0,0,10.100000000000001,0,0,0,0,0,50.4
2020-11-23,0,11,48,4,23,0.0,1.0,-0.5000000000000004,0.8660254037844384,1,0,0,1,0,0,0,0,0,0,22,16.0,6.2,11.1,0.0,13.0,0,1,0,0,0,0,9.8,0,0,0,0,0,68.2
2020-11-24,1,11,48,4,24,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,23,16.6,5.8,11.2,0.0,15.1,0,1,0,0,0,0,10.8,0,0,0,0,0,62.8
2020-11-25,2,11,48,4,25,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,24,16.8,9.2,13.0,1.0,17.7,0,1,0,0,0,0,7.600000000000001,0,0,0,0,0,57.8
2020-11-26,3,11,48,4,26,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,25,16.3,12.1,14.2,2.7,17.8,0,0,0,0,0,0,4.200000000000001,0,0,0,0,0,57.3
2020-11-27,4,11,48,4,27,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,26,16.2,13.6,14.9,14.9,29.3,0,0,0,0,1,0,2.5999999999999996,0,0,0,0,0,49.8
2020-11-28,5,11,48,4,28,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,0,1,0,1,0,0,0,0,0,0,27,15.0,13.1,14.0,11.7,31.0,0,0,0,0,1,0,1.9000000000000004,0,0,0,0,0,52.8
2020-11-29,6,11,48,4,29,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,0,1,0,1,0,0,0,0,0,0,28,18.5,10.2,14.4,0.0,12.3,0,0,0,0,0,0,8.3,0,0,0,0,0,39.9
2020-11-30,0,11,49,4,30,0.0,1.0,-0.5000000000000004,0.8660254037844384,1,0,0,1,0,0,0,0,0,0,29,16.0,8.8,12.4,0.0,11.8,0,1,0,0,0,0,7.199999999999999,0,1,0,0,0,63.6
2020-12-01,1,12,49,4,1,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,0,1,1,0,0,0,0,0,0,30,15.3,8.6,12.0,0.0,11.4,0,1,0,0,0,0,6.700000000000001,0,1,0,0,0,61.2
2020-12-02,2,12,49,4,2,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,1,1,0,0,0,0,0,0,31,14.1,5.6,9.8,1.8,15.1,0,1,0,0,0,0,8.5,0,1,0,0,0,58.2
2020-12-03,3,12,49,4,3,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,1,1,0,0,0,0,0,0,32,11.4,3.7,7.6,0.0,15.5,1,0,0,0,0,0,7.7,0,1,0,0,0,68.4
2020-12-04,4,12,49,4,4,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,0,1,0,0,0,0,0,0,33,12.2,3.5,7.8,0.4,19.2,1,0,0,0,0,0,8.7,0,1,0,0,0,66.2
2020-12-05,5,12,49,4,5,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,1,0,1,0,0,0,0,1,1,34,10.8,2.2,6.5,0.0,16.6,1,0,0,0,0,0,8.600000000000001,0,1,0,0,0,61.1
2020-12-06,6,12,49,4,6,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,1,0,1,0,0,1,0,0,0,0,12.0,4.0,8.0,0.0,22.6,1,0,0,0,0,0,8.0,0,1,0,0,0,42.5
2020-12-07,0,12,50,4,7,0.0,1.0,-2.4492935982947064e-16,1.0,1,0,0,1,0,0,0,1,1,0,1,13.2,5.6,9.4,0.5,22.4,0,1,0,0,0,0,7.6,0,1,0,0,0,81.2
2020-12-08,1,12,50,4,8,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,0,0,1,0,0,1,0,0,0,0,13.0,4.5,8.8,0.1,19.5,1,0,0,0,0,0,8.5,0,1,0,0,0,55.3
2020-12-09,2,12,50,4,9,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,0,1,0,0,0,1,0,0,1,13.6,5.5,9.6,0.0,23.2,0,1,0,0,0,0,8.1,0,1,0,0,0,65.7
